Title,Description,URL
Bombeiros presta atendimento à vítima de acidente de trânsito no centro de Marechal Rondon,Na colisão envolveu uma Honda Biz onde segunda informações motociclistas teria sido fechado por um veículo que não parou para prestar socorro.,https://marechalnews.com.br/noticia/129632/bombeiros-presta-atendimento-a-vitima-de-acidente-de-transito-no-centro-de-marechal-rondon
Pai e filho resultam com ferimentos após colisão entre veículos em Marechal Rondon,Equipe do Site Marechal News acompanhou ao vivo a chegada dessas duas vítimas na UPA Marechal.,https://marechalnews.com.br/noticia/129587/pai-e-filho-resultam-com-ferimentos-apos-colisao-entre-veiculos-em-marechal-rondon
Veículo de empresa de Marechal Rondon se envolve em acidente em rodovia na região,"A colisão lateral envolveu um Renault Master de propriedade de uma empresa de Marechal Candido Rondo, conduzido por um homem de 20 anos, que tinha como passageiro outra pessoa do sexo masculino, de 30 anos. Ninguem ficou ferido.",https://marechalnews.com.br/noticia/129475/veiculo-de-empresa-de-marechal-rondon-se-envolve-em-acidente-em-rodovia-na-regiao
Mulher vítima de capotamento de veículo no interior de Marechal Rondon é transferida pelo SAMU para Toledo,"Devido os ferimentos, a mulher que foi encaminhada para Upa, e foi  transferida nesta madrugada de sexta-feira, para o Hospital Bom Jesus em Toledo.",https://marechalnews.com.br/noticia/129347/mulher-vitima-de-capotamento-de-veiculo-no-interior-de-marechal-rondon-e-transferida-pelo-samu-para-toledo
Três pessoas resultam com ferimentos após capotamento de veículo no interior de Marechal Rondon,"Devido os ferimentos, a mulher que foi encaminhada para Upa, e foi  transferida nesta madrugada de sexta-feira, para o Hospital Bom Jesus em Toledo.",https://marechalnews.com.br/noticia/129337/duas-pessoas-resultam-com-ferimentos-apos-capotamento-de-veiculo-no-interior-de-marechal-rondon
Jovem fica ferida após colisão entre moto e carro no centro de Marechal Rondon,Na colisão envolveu uma motocicleta e um automóvel.,https://marechalnews.com.br/noticia/128883/jovem-fica-ferida-apos-colisao-entre-moto-e-carro-no-centro-de-marechal-rondon
Homem fica ferido após colisão e entre moto e carro próximo a AACC em Marechal Rondon,"Devido a  colisão, o  motociclista resultou com queda e ferimentos leves.",https://marechalnews.com.br/noticia/128689/homem-fica-ferido-apos-colisao-e-entre-moto-e-carro-proximo-a-aacc-em-marechal-rondon
Jovem fica ferido após colisão entre moto e carro no centro de Marechal Rondon,Na colisão envolveu uma motocicleta e um automóvel.,https://marechalnews.com.br/noticia/128662/jovem-fica-ferido-apos-colisao-entre-moto-e-carro-no-centro-de-marechal-rondon
Jovem sofre ferimentos moderados após colidir patinete elétrico contra automóvel em Marechal Rondon,"Devido a colisão, a jovem resultou  com queda e ferimentos moderados, a jovem foi socorrida e encaminhada para atendimento médico.",https://marechalnews.com.br/noticia/128593/ovem-sofrer-ferimentos-moderados-apos-colidir-patinete-eletrico-contra-automovel-em-marechal-rondon
Bombeiros prestam atendimento à vítima de acidente Marechal Rondon,O motociclista foi socorrido pela Equipe do Corpo de Bombeiros e encaminhado para atendimento médico.,https://marechalnews.com.br/noticia/128529/bombeiros-prestam-atendimento-a-vitima-de-acidente-marechal-rondon
Grave acidente entre carro e ônibus deixa vários feridos em Marechal Rondon,"Já no carro, com placas de Cascavel, os três ocupantes (homem, mulher e criança) também foram encaminhados para atendimento médico na UPA. Ainda não há detalhes sobre o estado de saúde das vítimas.",https://marechalnews.com.br/noticia/128473/grave-acidente-entre-carro-e-onibus-deixa-varios-feridos-em-marechal-rondon
Samu presta atendimento à vítima de acidente em Marechal Rondon,Na colisão envolveu a motocicleta em automóvel.,https://marechalnews.com.br/noticia/128377/samu-presta-atendimento-a-vitima-de-acidente-em-marechal-rondon
Samu presta atendimento para vítima de acidente em Marechal Rondon,A mulher foi socorrida pela equipe do SAMU e encaminhada para atendimento médico no Hospital Rondon.,https://marechalnews.com.br/noticia/128276/samu-presta-atendimento-para-vitima-de-acidente-em-marechal-rondon
"Bombeiros, helicóptero e Samu prestam atendimento à vítima de grave acidente de trânsito no interior de Marechal Rondon",Equipe do Site Marechal News acompanhou ao vivo no local desse grave acidente de transito.,https://marechalnews.com.br/noticia/128206/bombeiros-helicoptero-e-samu-prestam-atendimento-a-vitima-de-grave-acidente-de-transito-no-interior-de-marechal-rondon
Idosa vítima de grave acidente em Marechal Rondon é transferida para Toledo,"Devido a gravidade dos ferimentos, a idosa foi transferida por uma equipe do Samu, para o Hospital Bom Jesus em Toledo.",https://marechalnews.com.br/noticia/128188/idosa-vitima-de-grave-acidente-em-marechal-rondon-e-transferida-para-toledo
Colisão envolvendo bicicleta e motocicleta deixa a mulher ferida em Marechal Rondon,"Devido à colisão, uma mulher dele 35 anos, resultou com queda e ferimentos leves.",https://marechalnews.com.br/noticia/128171/colisao-envolvendo-bicicleta-e-motocicleta-deixa-a-mulher-ferida-em-marechal-rondon
Idosa sofre fratura após grave acidente de trânsito em Marechal Rondon,"A Capitã Marcela, Comandante do Corpo de Bombeiros falou sobre o acidente de trânsito.",https://marechalnews.com.br/noticia/128126/idosa-sofre-fratura-apos-grave-acidente-de-transito-em-marechal-rondon
Corpo de Bombeiros presta atendimento a mais uma vítima de acidente em Marechal Rondon,Na colisão envolveu a motocicleta Yamaha que era conduzida por uma mulher ainda não identificada e um automóvel.,https://marechalnews.com.br/noticia/128094/corpo-de-bombeiros-presta-atendimento-a-mais-uma-vitima-de-acidente-em-marechal-rondon
Bombeiros prestam atendimento a vítima de acidente de trânsito no centro de Marechal Rondon,Na colisão envolveu uma motocicleta e um automóvel.,https://marechalnews.com.br/noticia/128043/bombeiros-prestam-atendimento-a-vitima-de-acidente-de-transito-no-centro-de-marechal-rondon
Bombeiros prestam atendimento a três pessoas feridas em três acidentes na segunda-feira em Marechal Rondon,"No decorrer desta Terça-feira (20), a Comandante do Corpo de Bombeiros , a Capitã Marcela irá falar ao Site Marechal News, sobre os atendimentos .",https://marechalnews.com.br/noticia/128009/bombeiros-prestam-atendimento-a-tres-pessoas-feridas-em-tres-acidentes-na-segunda-feira-em-marechal-rondon
Mulher fica ferida após sofrer queda de moto em Marechal Rondon,Equipe do Site Marechal News acompanhou ao vivo a chegada dessa mulher na UPA Marechal.,https://marechalnews.com.br/noticia/127985/mulher-fica-ferida-apos-sofrer-queda-de-moto-em-marechal-rondon
Bombeiros prestam atendimento à vítima de acidente no centro de Marechal Rondon,"Devido à colisão, a ciclista resultou com queda e ferimentos,  a menina foi socorrida pela equipe do Corpo de Bombeiros e encaminhada para atendimento médico na UPA Marechal.",https://marechalnews.com.br/noticia/127880/bombeiros-prestam-atendimento-a-vitima-de-acidente-no-centro-de-marechal-rondon
Homem vítima de atropelamento em Marechal Rondon é transferido em estado grave para hospital em Toledo,"Segundo informações repassadas ao Site Marechal News, o rondonense devido ao atropelamento, sofreu violenta queda e sofrendo traumatismo craniano encefálico.",https://marechalnews.com.br/noticia/127563/homem-vitima-de-atropelamento-em-marechal-rondon-e-transferido-em-estado-grave-para-hospital-em-toledo
Vítima fica gravemente ferida após ser atropelada por veículo em Marechal Rondon,"Segundo informações repassadas ao Site Marechal News, o rondonense devido ao atropelamento, sofreu violenta queda e sofrendo traumatismo craniano encefálico.",https://marechalnews.com.br/noticia/127551/vitima-fica-gravemente-ferida-apos-ser-atropelada-por-veiculo-em-marechal-rondon
Samu presta atendimento a vítima de queda de bicicleta no centro de Marechal Rondon,O adolescente foi socorrido pela equipe do SAMU e encaminhado para atendimento médico no hospital Rondon.,https://marechalnews.com.br/noticia/127510/samu-presta-atendimento-a-vitima-de-queda-de-bicicleta-no-centro-de-marechal-rondon
Mulher fica ferida após sofrer queda de moto em Marechal Rondon,Matéria completa você acompanha no Site Marechal News.,https://marechalnews.com.br/noticia/127470/mulher-fica-ferida-apos-sofrer-queda-de-moto-em-marechal-rondon
Homem fica ferido após sofrer queda de moto em Marechal Rondon,O homem recebeu atendimento da equipe do Corpo de Bombeiro no local e foi encaminhado pela equipe do Corpo de Bombeiro para atendimento médico na UPA Marechal,https://marechalnews.com.br/noticia/127272/homem-fica-ferido-apos-sofrer-queda-de-moto-em-marechal-rondon
Homem fica ferido após Colisão entre moto e carro no centro de Marechal Rondon,O homem foi socorrido pela equipe do Corpo de Bombeiros e  encaminhado para atendimento médico.,https://marechalnews.com.br/noticia/127206/homem-fica-ferido-apos-colisao-entre-moto-e-carro-no-centro-de-marechal-rondon
